Men-IGT.NMfilter80Ωcontig_154_1	UniRef100_B9M4M3~K03582	31.8	914	563	26	4	889	182	1063	8.08e-101	345
Men-IGT.NMfilter90Ωcontig_140_1	UniRef100_Q9JX72~K00982	94.3	896	51	0	1	896	1	896	0.0	1681
Men-IGT.NMΩcontig_140_1	UniRef100_Q9JX72~K00982	94.3	896	51	0	1	896	1	896	0.0	1681
Men-IGT.NMfilter85Ωcontig_140_1	UniRef100_Q9JX72~K00982	94.3	896	51	0	1	896	1	896	0.0	1681
Men-IGT.NMfilter95Ωcontig_140_1	UniRef100_Q9JX72~K00982	94.3	896	51	0	1	896	1	896	0.0	1681
Men-IGT.NMfilter80Ωcontig_140_1	UniRef100_Q9JX72~K00982	94.3	896	51	0	1	896	1	896	0.0	1681
Men-IGT.NMfilter90Ωcontig_95_1	UniRef100_C6S8K3~K16087	97.0	894	26	1	1	894	1	893	0.0	1755
Men-IGT.NMΩcontig_95_1	UniRef100_C6S8K3~K16087	97.0	894	26	1	1	894	1	893	0.0	1755
Men-IGT.NMfilter85Ωcontig_95_1	UniRef100_C6S8K3~K16087	97.0	894	26	1	1	894	1	893	0.0	1755
Men-IGT.NMfilter95Ωcontig_95_1	UniRef100_C6S8K3~K16087	97.0	894	26	1	1	894	1	893	0.0	1755
Men-IGT.NMfilter80Ωcontig_95_1	UniRef100_C6S8K3~K16087	97.0	894	26	1	1	894	1	893	0.0	1755
Men-IGT.NMfilter90Ωcontig_2_2	UniRef100_X5F7K5~K00163	99.7	887	3	0	1	887	1	887	0.0	1816
Men-IGT.NMΩcontig_2_2	UniRef100_X5F7K5~K00163	99.7	887	3	0	1	887	1	887	0.0	1816
Men-IGT.NMfilter85Ωcontig_2_2	UniRef100_X5F7K5~K00163	99.7	887	3	0	1	887	1	887	0.0	1816
Men-IGT.NMfilter95Ωcontig_2_2	UniRef100_X5F7K5~K00163	99.7	887	3	0	1	887	1	887	0.0	1816
Men-IGT.NMfilter80Ωcontig_2_2	UniRef100_X5F7K5~K00163	99.7	887	3	0	1	887	1	887	0.0	1816
Men-IGT.NMfilter90Ωcontig_11_4	UniRef100_A9M162~K01869	100	876	0	0	3	878	1	876	0.0	1797
Men-IGT.NMΩcontig_11_4	UniRef100_A9M162~K01869	100	876	0	0	3	878	1	876	0.0	1797
Men-IGT.NMfilter85Ωcontig_11_4	UniRef100_A9M162~K01869	100	876	0	0	3	878	1	876	0.0	1797
Men-IGT.NMfilter95Ωcontig_11_4	UniRef100_A9M162~K01869	100	876	0	0	3	878	1	876	0.0	1797
Men-IGT.NMfilter80Ωcontig_11_4	UniRef100_A9M162~K01869	100	876	0	0	3	878	1	876	0.0	1797
Men-IGT.NMfilter90Ωcontig_27_3	UniRef100_A9M2G4~K20455	100	868	0	0	1	868	1	868	0.0	1738
Men-IGT.NMΩcontig_238_1	UniRef100_A9M3F7~K00982	100	869	0	0	1	869	1	869	0.0	1721
Men-IGT.NMΩcontig_27_3	UniRef100_A9M2G4~K20455	100	868	0	0	1	868	1	868	0.0	1738
Men-IGT.NMfilter85Ωcontig_27_3	UniRef100_A9M2G4~K20455	100	868	0	0	1	868	1	868	0.0	1738
Men-IGT.NMfilter95Ωcontig_238_1	UniRef100_A9M3F7~K00982	100	869	0	0	1	869	1	869	0.0	1721
Men-IGT.NMfilter95Ωcontig_27_3	UniRef100_A9M2G4~K20455	100	868	0	0	1	868	1	868	0.0	1738
Men-IGT.NMfilter80Ωcontig_27_3	UniRef100_A9M2G4~K20455	100	868	0	0	1	868	1	868	0.0	1738
Men-IGT.NMfilter90Ωcontig_139_2	UniRef100_E3D1T4~K16087	54.5	824	328	12	6	823	1	783	1.55e-298	845
Men-IGT.NMΩcontig_139_2	UniRef100_E3D1T4~K16087	54.5	824	328	12	6	823	1	783	1.55e-298	845
Men-IGT.NMfilter85Ωcontig_139_2	UniRef100_E3D1T4~K16087	54.5	824	328	12	6	823	1	783	1.55e-298	845
Men-IGT.NMfilter95Ωcontig_139_2	UniRef100_E3D1T4~K16087	54.5	824	328	12	6	823	1	783	1.55e-298	845
Men-IGT.NMfilter80Ωcontig_139_2	UniRef100_E3D1T4~K16087	54.5	824	328	12	6	823	1	783	1.55e-298	845
Men-IGT.NMΩcontig_119_1	UniRef100_A9M0Y0~K16087	100	817	0	0	1	817	1	817	0.0	1642
Men-IGT.NMfilter95Ωcontig_119_1	UniRef100_A9M0Y0~K16087	100	817	0	0	1	817	1	817	0.0	1642
Men-IGT.NMfilter90Ωcontig_5_11	UniRef100_A0A1V3SRF7~K03466	100	812	0	0	1	812	1	812	0.0	1547
Men-IGT.NMΩcontig_5_11	UniRef100_A0A1V3SRF7~K03466	100	812	0	0	1	812	1	812	0.0	1547
Men-IGT.NMfilter85Ωcontig_5_11	UniRef100_A0A1V3SRF7~K03466	100	812	0	0	1	812	1	812	0.0	1547
Men-IGT.NMfilter95Ωcontig_5_11	UniRef100_A0A1V3SRF7~K03466	100	812	0	0	1	812	1	812	0.0	1547
Men-IGT.NMfilter80Ωcontig_5_11	UniRef100_A0A1V3SRF7~K03466	100	812	0	0	1	812	1	812	0.0	1547
Men-IGT.NMfilter90Ωcontig_179_2	UniRef100_Q9JWA2~K16087	99.6	810	3	0	1	810	1	810	0.0	1649
Men-IGT.NMΩcontig_179_2	UniRef100_Q9JWA2~K16087	99.6	810	3	0	1	810	1	810	0.0	1649
Men-IGT.NMfilter85Ωcontig_179_2	UniRef100_Q9JWA2~K16087	99.6	810	3	0	1	810	1	810	0.0	1649
Men-IGT.NMfilter95Ωcontig_179_2	UniRef100_Q9JWA2~K16087	99.6	810	3	0	1	810	1	810	0.0	1649
Men-IGT.NMfilter80Ωcontig_179_2	UniRef100_Q9JWA2~K16087	99.6	810	3	0	1	810	1	810	0.0	1649
Men-IGT.NMfilter90Ωcontig_141_3	UniRef100_A1IU30~K04744	99.9	802	1	0	1	802	1	802	0.0	1613
Men-IGT.NMΩcontig_141_3	UniRef100_A1IU30~K04744	99.9	802	1	0	1	802	1	802	0.0	1613
Men-IGT.NMfilter85Ωcontig_141_3	UniRef100_A1IU30~K04744	99.9	802	1	0	1	802	1	802	0.0	1613
Men-IGT.NMfilter95Ωcontig_141_3	UniRef100_A1IU30~K04744	99.9	802	1	0	1	802	1	802	0.0	1613
Men-IGT.NMfilter80Ωcontig_141_3	UniRef100_A1IU30~K04744	99.9	802	1	0	1	802	1	802	0.0	1613
Men-IGT.NMfilter90Ωcontig_1_7	UniRef100_A9M3S6~K07277	100	797	0	0	1	797	1	797	0.0	1583
Men-IGT.NMΩcontig_1_7	UniRef100_A9M3S6~K07277	100	797	0	0	1	797	1	797	0.0	1583
Men-IGT.NMfilter85Ωcontig_1_7	UniRef100_A9M3S6~K07277	100	797	0	0	1	797	1	797	0.0	1583
Men-IGT.NMfilter95Ωcontig_1_7	UniRef100_A9M3S6~K07277	100	797	0	0	1	797	1	797	0.0	1583
Men-IGT.NMfilter80Ωcontig_1_7	UniRef100_A9M3S6~K07277	100	797	0	0	1	797	1	797	0.0	1583
Men-IGT.NMfilter90Ωcontig_14_4	UniRef100_A9M3G9~K02470	100	796	0	0	1	796	19	814	0.0	1558
Men-IGT.NMΩcontig_14_4	UniRef100_A9M3G9~K02470	100	796	0	0	1	796	19	814	0.0	1558
Men-IGT.NMfilter85Ωcontig_14_4	UniRef100_A9M3G9~K02470	100	796	0	0	1	796	19	814	0.0	1558
Men-IGT.NMfilter95Ωcontig_14_4	UniRef100_A9M3G9~K02470	100	796	0	0	1	796	19	814	0.0	1558
Men-IGT.NMfilter80Ωcontig_14_4	UniRef100_A9M3G9~K02470	100	796	0	0	1	796	19	814	0.0	1558
Men-IGT.NMfilter90Ωcontig_53_2	UniRef100_A9LZ82~K12573	99.9	794	1	0	1	794	6	799	0.0	1503
Men-IGT.NMΩcontig_53_2	UniRef100_A9LZ82~K12573	99.9	794	1	0	1	794	6	799	0.0	1503
Men-IGT.NMfilter85Ωcontig_53_2	UniRef100_A9LZ82~K12573	99.9	794	1	0	1	794	6	799	0.0	1503
Men-IGT.NMfilter95Ωcontig_53_2	UniRef100_A9LZ82~K12573	99.9	794	1	0	1	794	6	799	0.0	1503
Men-IGT.NMfilter80Ωcontig_53_2	UniRef100_A9LZ82~K12573	99.9	794	1	0	1	794	6	799	0.0	1503
Men-IGT.NMfilter90Ωcontig_247_2	UniRef100_C6S8C3~K00281	97.5	786	20	0	1	786	1	786	0.0	1509
Men-IGT.NMΩcontig_247_2	UniRef100_C6S8C3~K00281	97.5	786	20	0	1	786	1	786	0.0	1509
Men-IGT.NMfilter85Ωcontig_247_2	UniRef100_C6S8C3~K00281	97.5	786	20	0	1	786	1	786	0.0	1509
Men-IGT.NMfilter95Ωcontig_247_2	UniRef100_C6S8C3~K00281	97.5	786	20	0	1	786	1	786	0.0	1509
Men-IGT.NMfilter80Ωcontig_247_2	UniRef100_C6S8C3~K00281	97.5	786	20	0	1	786	1	786	0.0	1509
Men-IGT.NMfilter90Ωcontig_126_1	UniRef100_D6DIC1~K01153	43.2	808	367	16	1	768	141	896	4.81e-184	556
Men-IGT.NMΩcontig_126_1	UniRef100_D6DIC1~K01153	43.2	808	367	16	1	768	141	896	4.81e-184	556
Men-IGT.NMfilter85Ωcontig_126_1	UniRef100_D6DIC1~K01153	43.2	808	367	16	1	768	141	896	4.81e-184	556
Men-IGT.NMfilter95Ωcontig_126_1	UniRef100_D6DIC1~K01153	43.2	808	367	16	1	768	141	896	4.81e-184	556
Men-IGT.NMfilter80Ωcontig_126_1	UniRef100_D6DIC1~K01153	43.2	808	367	16	1	768	141	896	4.81e-184	556
Men-IGT.NMfilter90Ωcontig_28_3	UniRef100_C6S9H8~K03168	99.9	768	1	0	1	768	1	768	0.0	1493
Men-IGT.NMΩcontig_28_3	UniRef100_C6S9H8~K03168	99.9	768	1	0	1	768	1	768	0.0	1493
Men-IGT.NMfilter85Ωcontig_28_3	UniRef100_C6S9H8~K03168	99.9	768	1	0	1	768	1	768	0.0	1493
Men-IGT.NMfilter95Ωcontig_28_3	UniRef100_C6S9H8~K03168	99.9	768	1	0	1	768	1	768	0.0	1493
Men-IGT.NMfilter80Ωcontig_28_3	UniRef100_C6S9H8~K03168	99.9	768	1	0	1	768	1	768	0.0	1493
Men-IGT.NMfilter90Ωcontig_15_6	UniRef100_A9M1A3~K02621	100	765	0	0	1	765	1	765	0.0	1471
Men-IGT.NMΩcontig_15_6	UniRef100_A9M1A3~K02621	100	765	0	0	1	765	1	765	0.0	1471
Men-IGT.NMfilter85Ωcontig_15_6	UniRef100_A9M1A3~K02621	100	765	0	0	1	765	1	765	0.0	1471
Men-IGT.NMfilter95Ωcontig_15_6	UniRef100_A9M1A3~K02621	100	765	0	0	1	765	1	765	0.0	1471
Men-IGT.NMfilter80Ωcontig_15_6	UniRef100_A9M1A3~K02621	100	765	0	0	1	765	1	765	0.0	1471
Men-IGT.NMfilter90Ωcontig_176_2	UniRef100_Q9JUT6~K00549	99.3	758	5	0	1	758	1	758	0.0	1488
Men-IGT.NMfilter90Ωcontig_99_2	UniRef100_Q9JZN9~K02014	98.7	758	10	0	1	758	1	758	0.0	1521
Men-IGT.NMΩcontig_221_2	UniRef100_A9M4E3~K00549	100	758	0	0	1	758	1	758	0.0	1496
Men-IGT.NMΩcontig_176_2	UniRef100_Q9JUT6~K00549	99.3	758	5	0	1	758	1	758	0.0	1488
Men-IGT.NMΩcontig_99_2	UniRef100_Q9JZN9~K02014	98.7	758	10	0	1	758	1	758	0.0	1521
Men-IGT.NMfilter85Ωcontig_176_2	UniRef100_Q9JUT6~K00549	99.3	758	5	0	1	758	1	758	0.0	1488
Men-IGT.NMfilter85Ωcontig_99_2	UniRef100_Q9JZN9~K02014	98.7	758	10	0	1	758	1	758	0.0	1521
Men-IGT.NMfilter95Ωcontig_176_2	UniRef100_Q9JUT6~K00549	99.3	758	5	0	1	758	1	758	0.0	1488
Men-IGT.NMfilter95Ωcontig_99_2	UniRef100_Q9JZN9~K02014	98.7	758	10	0	1	758	1	758	0.0	1521
Men-IGT.NMfilter80Ωcontig_176_2	UniRef100_Q9JUT6~K00549	99.3	758	5	0	1	758	1	758	0.0	1488
Men-IGT.NMfilter80Ωcontig_99_2	UniRef100_Q9JZN9~K02014	98.7	758	10	0	1	758	1	758	0.0	1521
Men-IGT.NMfilter90Ωcontig_106_4	UniRef100_A9M3Y4~K03694	100	754	0	0	1	754	1	754	0.0	1457
Men-IGT.NMΩcontig_106_4	UniRef100_A9M3Y4~K03694	100	754	0	0	1	754	1	754	0.0	1457
Men-IGT.NMfilter85Ωcontig_106_4	UniRef100_A9M3Y4~K03694	100	754	0	0	1	754	1	754	0.0	1457
Men-IGT.NMfilter95Ωcontig_106_4	UniRef100_A9M3Y4~K03694	100	754	0	0	1	754	1	754	0.0	1457
Men-IGT.NMfilter80Ωcontig_106_4	UniRef100_A9M3Y4~K03694	100	754	0	0	1	754	1	754	0.0	1457
Men-IGT.NMfilter90Ωcontig_4_11	UniRef100_A9M3D5~K00336	100	753	0	0	1	753	1	753	0.0	1475
Men-IGT.NMΩcontig_4_11	UniRef100_A9M3D5~K00336	100	753	0	0	1	753	1	753	0.0	1475
Men-IGT.NMfilter85Ωcontig_4_11	UniRef100_A9M3D5~K00336	100	753	0	0	1	753	1	753	0.0	1475
Men-IGT.NMfilter95Ωcontig_4_11	UniRef100_A9M3D5~K00336	100	753	0	0	1	753	1	753	0.0	1475
Men-IGT.NMfilter80Ωcontig_4_11	UniRef100_A9M3D5~K00336	100	753	0	0	1	753	1	753	0.0	1475
Men-IGT.NMfilter90Ωcontig_12_9	UniRef100_A0A0G4BWM7~K00691	100	752	0	0	1	752	1	752	0.0	1533
Men-IGT.NMΩcontig_12_9	UniRef100_A0A0G4BWM7~K00691	100	752	0	0	1	752	1	752	0.0	1533
Men-IGT.NMfilter85Ωcontig_12_9	UniRef100_A0A0G4BWM7~K00691	100	752	0	0	1	752	1	752	0.0	1533
Men-IGT.NMfilter95Ωcontig_12_9	UniRef100_A0A0G4BWM7~K00691	100	752	0	0	1	752	1	752	0.0	1533
Men-IGT.NMfilter80Ωcontig_12_9	UniRef100_A0A0G4BWM7~K00691	100	752	0	0	1	752	1	752	0.0	1533
Men-IGT.NMfilter90Ωcontig_75_2	UniRef100_A0A0U1RJX8~K04561	99.5	751	4	0	1	751	1	751	0.0	1524
Men-IGT.NMΩcontig_75_2	UniRef100_A0A0U1RJX8~K04561	99.5	751	4	0	1	751	1	751	0.0	1524
Men-IGT.NMfilter85Ωcontig_75_2	UniRef100_A0A0U1RJX8~K04561	99.5	751	4	0	1	751	1	751	0.0	1524
Men-IGT.NMfilter95Ωcontig_75_2	UniRef100_A0A0U1RJX8~K04561	99.5	751	4	0	1	751	1	751	0.0	1524
Men-IGT.NMfilter80Ωcontig_75_2	UniRef100_A0A0U1RJX8~K04561	99.5	751	4	0	1	751	1	751	0.0	1524
Men-IGT.NMfilter90Ωcontig_267_1	UniRef100_A0A0G4C0M5~K00990	98.0	743	15	0	1	743	110	852	0.0	1447
Men-IGT.NMΩcontig_267_1	UniRef100_A0A0G4C0M5~K00990	98.0	743	15	0	1	743	110	852	0.0	1447
Men-IGT.NMfilter85Ωcontig_267_1	UniRef100_A0A0G4C0M5~K00990	98.0	743	15	0	1	743	110	852	0.0	1447
Men-IGT.NMfilter95Ωcontig_267_1	UniRef100_A0A0G4C0M5~K00990	98.0	743	15	0	1	743	110	852	0.0	1447
Men-IGT.NMfilter80Ωcontig_267_1	UniRef100_A0A0G4C0M5~K00990	98.0	743	15	0	1	743	110	852	0.0	1447
Men-IGT.NMfilter90Ωcontig_220_2	UniRef100_A0A0Y6E6C6~K03657	99.0	735	7	0	1	735	1	735	0.0	1421
Men-IGT.NMΩcontig_220_2	UniRef100_A0A0Y6E6C6~K03657	99.0	735	7	0	1	735	1	735	0.0	1421
Men-IGT.NMfilter85Ωcontig_220_2	UniRef100_A0A0Y6E6C6~K03657	99.0	735	7	0	1	735	1	735	0.0	1421
Men-IGT.NMfilter95Ωcontig_220_2	UniRef100_A0A0Y6E6C6~K03657	99.0	735	7	0	1	735	1	735	0.0	1421
Men-IGT.NMfilter80Ωcontig_220_2	UniRef100_A0A0Y6E6C6~K03657	99.0	735	7	0	1	735	1	735	0.0	1421
Men-IGT.NMfilter90Ωcontig_160_2	UniRef100_E3D235~K04066	99.0	729	7	0	1	729	1	729	0.0	1447
Men-IGT.NMΩcontig_160_2	UniRef100_E3D235~K04066	99.0	729	7	0	1	729	1	729	0.0	1447
Men-IGT.NMfilter85Ωcontig_160_2	UniRef100_E3D235~K04066	99.0	729	7	0	1	729	1	729	0.0	1447
Men-IGT.NMfilter95Ωcontig_160_2	UniRef100_E3D235~K04066	99.0	729	7	0	1	729	1	729	0.0	1447
Men-IGT.NMfilter80Ωcontig_160_2	UniRef100_E3D235~K04066	99.0	729	7	0	1	729	1	729	0.0	1447
Men-IGT.NMfilter90Ωcontig_187_1	UniRef100_A9M0N1~K16087	100	720	0	0	1	720	1	720	0.0	1444
Men-IGT.NMfilter90Ωcontig_5_2	UniRef100_A9LZQ5~K17686	100	720	0	0	1	720	51	770	0.0	1358
Men-IGT.NMΩcontig_187_1	UniRef100_A9M0N1~K16087	100	720	0	0	1	720	1	720	0.0	1444
Men-IGT.NMΩcontig_5_2	UniRef100_A9LZQ5~K17686	100	720	0	0	1	720	51	770	0.0	1358
Men-IGT.NMfilter85Ωcontig_187_1	UniRef100_A9M0N1~K16087	100	720	0	0	1	720	1	720	0.0	1444
Men-IGT.NMfilter85Ωcontig_5_2	UniRef100_A9LZQ5~K17686	100	720	0	0	1	720	51	770	0.0	1358
Men-IGT.NMfilter95Ωcontig_187_1	UniRef100_A9M0N1~K16087	100	720	0	0	1	720	1	720	0.0	1444
Men-IGT.NMfilter95Ωcontig_5_2	UniRef100_A9LZQ5~K17686	100	720	0	0	1	720	51	770	0.0	1358
Men-IGT.NMfilter80Ωcontig_187_1	UniRef100_A9M0N1~K16087	100	720	0	0	1	720	1	720	0.0	1444
Men-IGT.NMfilter80Ωcontig_5_2	UniRef100_A9LZQ5~K17686	100	720	0	0	1	720	51	770	0.0	1358
Men-IGT.NMfilter90Ωcontig_155_1	UniRef100_A9M231~K00951	100	714	0	0	1	714	1	714	0.0	1432
Men-IGT.NMΩcontig_155_1	UniRef100_A9M231~K00951	100	714	0	0	1	714	1	714	0.0	1432
Men-IGT.NMfilter85Ωcontig_155_1	UniRef100_A9M231~K00951	100	714	0	0	1	714	1	714	0.0	1432
Men-IGT.NMfilter95Ωcontig_155_1	UniRef100_A9M231~K00951	100	714	0	0	1	714	1	714	0.0	1432
Men-IGT.NMfilter80Ωcontig_155_1	UniRef100_A9M231~K00951	100	714	0	0	1	714	1	714	0.0	1432
Men-IGT.NMfilter90Ωcontig_52_2	UniRef100_A9M3J0~K00962	100	706	0	0	1	706	1	706	0.0	1347
Men-IGT.NMΩcontig_52_2	UniRef100_A9M3J0~K00962	100	706	0	0	1	706	1	706	0.0	1347
Men-IGT.NMfilter85Ωcontig_52_2	UniRef100_A9M3J0~K00962	100	706	0	0	1	706	1	706	0.0	1347
Men-IGT.NMfilter95Ωcontig_52_2	UniRef100_A9M3J0~K00962	100	706	0	0	1	706	1	706	0.0	1347
Men-IGT.NMfilter80Ωcontig_52_2	UniRef100_A9M3J0~K00962	100	706	0	0	1	706	1	706	0.0	1347
Men-IGT.NMfilter90Ωcontig_80_5	UniRef100_E0TIP8~K03046	39.6	682	393	6	1	679	107	772	9.11e-168	506
Men-IGT.NMΩcontig_80_5	UniRef100_E0TIP8~K03046	39.6	682	393	6	1	679	107	772	9.11e-168	506
Men-IGT.NMfilter85Ωcontig_80_5	UniRef100_E0TIP8~K03046	39.6	682	393	6	1	679	107	772	9.11e-168	506
Men-IGT.NMfilter95Ωcontig_80_5	UniRef100_E0TIP8~K03046	39.6	682	393	6	1	679	107	772	9.11e-168	506
Men-IGT.NMfilter80Ωcontig_80_5	UniRef100_E0TIP8~K03046	39.6	682	393	6	1	679	107	772	9.11e-168	506
Men-IGT.NMfilter90Ωcontig_145_2	UniRef100_A0A0B5CPW4~K07289	36.6	703	425	11	9	699	8	701	5.72e-128	401
Men-IGT.NMΩcontig_145_2	UniRef100_A0A0B5CPW4~K07289	36.6	703	425	11	9	699	8	701	5.72e-128	401
Men-IGT.NMfilter85Ωcontig_145_2	UniRef100_A0A0B5CPW4~K07289	36.6	703	425	11	9	699	8	701	5.72e-128	401
Men-IGT.NMfilter95Ωcontig_145_2	UniRef100_A0A0B5CPW4~K07289	36.6	703	425	11	9	699	8	701	5.72e-128	401
Men-IGT.NMfilter80Ωcontig_145_2	UniRef100_A0A0B5CPW4~K07289	36.6	703	425	11	9	699	8	701	5.72e-128	401
Men-IGT.NMfilter90Ωcontig_308_1	UniRef100_A0A0M4L1F5~K01595	44.9	735	372	9	1	702	66	800	5.22e-189	561
Men-IGT.NMΩcontig_308_1	UniRef100_A0A0M4L1F5~K01595	44.9	735	372	9	1	702	66	800	5.22e-189	561
Men-IGT.NMfilter85Ωcontig_308_1	UniRef100_A0A0M4L1F5~K01595	44.9	735	372	9	1	702	66	800	5.22e-189	561
Men-IGT.NMfilter95Ωcontig_308_1	UniRef100_A0A0M4L1F5~K01595	44.9	735	372	9	1	702	66	800	5.22e-189	561
Men-IGT.NMfilter80Ωcontig_308_1	UniRef100_A0A0M4L1F5~K01595	44.9	735	372	9	1	702	66	800	5.22e-189	561
Men-IGT.NMfilter90Ωcontig_80_2	UniRef100_A9M3X0~K02355	100	701	0	0	1	701	1	701	0.0	1362
Men-IGT.NMΩcontig_80_2	UniRef100_A9M3X0~K02355	100	701	0	0	1	701	1	701	0.0	1362
Men-IGT.NMfilter85Ωcontig_80_2	UniRef100_A9M3X0~K02355	100	701	0	0	1	701	1	701	0.0	1362
Men-IGT.NMfilter95Ωcontig_80_2	UniRef100_A9M3X0~K02355	100	701	0	0	1	701	1	701	0.0	1362
Men-IGT.NMfilter80Ωcontig_80_2	UniRef100_A9M3X0~K02355	100	701	0	0	1	701	1	701	0.0	1362
Men-IGT.NMfilter90Ωcontig_297_1	UniRef100_A0A220VBY0~K08300	55.9	567	232	6	1	558	1	558	2.28e-206	601
Men-IGT.NMfilter90Ωcontig_163_2	UniRef100_A0A1D3ES02~K13409	99.4	695	4	0	1	695	1	695	0.0	1309
